configuration,channel,median_trial_std_uv,median_trial_peak_to_peak_uv,median_channel_correlation,line_noise_ratio_50hz,median_edge_to_middle_rms_ratio,suspect,suspect_reasons
bandpass_0p5_40,E79,6.269146081784065,72.71913658820608,0.16734481765254464,60.875693589956164,0.9848607587539919,False,
bandpass_0p5_40,E80,3.6943944089117977,49.545575627206055,0.27910909355071123,68.97658504850176,0.9553252146791567,False,
bandpass_0p5_40,E81,17.728757761601393,191.7134766952206,0.28694805231855447,3.9278666330657646,1.237394468832082,False,
bandpass_0p5_40,E82,13.747777711639964,132.18387641148422,0.31770333214330226,5.038282516609861,1.173326388404842,False,
bandpass_0p5_40,E83,13.188845055284858,129.42281592751647,0.13622200803173828,10.232115621749696,1.1412967156990887,False,
bandpass_0p5_40,E84,12.219296032622964,125.22439856069187,0.12653970973856296,11.9520443986723,1.134766576392774,False,
bandpass_0p5_40,E85,9.849624809091393,104.46302555966575,0.23364835089198602,10.636386907264113,1.004906598326674,False,
bandpass_0p5_40,E86,8.307825169353658,81.22997679737432,0.19755965858304053,7.835502415601053,1.16884628740521,False,
bandpass_0p5_40,E87,5.424809659465689,61.40005263416626,0.26466621798057555,50.10763569295361,1.0099639375225757,False,
bandpass_0p5_40,E88,15.878659434523403,182.42449869938054,0.3717007313284279,4.650143207297464,1.1443314065952301,False,
bandpass_0p5_40,E89,13.459463112766562,139.3825363147363,0.3740397854728408,6.71958698964006,1.2129205964640886,False,
bandpass_0p5_40,E90,11.81917770506416,127.53200022874523,0.2997034035052276,8.072608026421532,1.1835492503944351,False,
bandpass_0p5_40,E91,10.83797647656433,117.72318628001364,0.23830156308671616,7.604746492653116,1.1235998293287577,False,
bandpass_0p5_40,E92,8.655588654340756,94.39292479099323,0.2842289098589058,6.467837643915384,1.1591548845420818,False,
bandpass_0p5_40,E93,8.364131487141098,102.71460354062708,0.30069436308175584,4.671940403863704,1.12804899272029,False,
bandpass_0p5_40,E94,19.529165216930664,213.8272446201621,0.30475488029253495,5.020066488672641,1.2670350375482577,False,
bandpass_0p5_40,E95,16.347207322728334,169.69285091232166,0.3641194868568101,5.319987960030071,1.1369770695532866,False,
bandpass_0p5_40,E96,13.767321476602683,187.03191308138747,0.3206081544958223,5.048386070556861,1.1610945136953104,False,
bandpass_0p5_40,E97,10.15972480458709,134.09695957264537,0.26429840743526406,4.365210427281422,1.1397635107516004,False,
bandpass_0p5_40,E98,9.649775924098542,125.78975276950973,0.34842652075888897,4.375540493736819,1.1505738052409828,False,
bandpass_0p5_40,E99,22.438407478495847,320.1806315839988,0.2289700548173461,3.180596294573183,1.1658083646957118,False,
bandpass_0p5_40,E100,17.39428925688322,205.65739892757648,0.31750864550303526,3.883767487566302,1.1615963828086757,False,
bandpass_0p5_40,E101,12.817552756226846,131.86334399081045,0.34895068171218946,3.4453775012966847,1.0748615523861338,False,
bandpass_0p5_40,E102,9.815196526436003,115.96963934127075,0.3379305623358603,4.748833878189809,1.1716956855398528,False,
bandpass_0p5_40,E103,5516.901229995036,40139.24559968918,0.008889407547602753,5.9902821934126385,0.7641547145879645,True,variance_outlier;peak_to_peak_outlier
bandpass_0p5_40,E104,7.894909643165656,103.63671736129811,0.19221827538112274,0.26065858961784594,1.0766101667456192,False,
bandpass_0p5_40,E105,5.143905711829441,68.0239502185787,0.2681386275888428,18.11662417721273,1.0174936071368739,False,
bandpass_0p5_40,E106,4.7029243198183455,50.980548339428296,0.10114019338858644,16.65654078556837,1.027895455856375,False,
bandpass_0p5_40,E107,25.47475172161222,328.5257411425915,0.238824518077832,3.620194200378491,0.8832402966928289,False,
bandpass_0p5_40,E108,24.883830405990693,376.2728181070527,0.11782213871619653,1.479187807127035,0.9544539387356981,False,
bandpass_0p5_40,E109,14.391473344894946,222.48251094184894,0.17865524323776347,1.1934940731306733,1.0242308763511547,False,
bandpass_0p5_40,E110,10.175313641101454,125.73841857965962,0.20936820351512284,1.4623559252434344,1.0138148399367621,False,
bandpass_0p5_40,E111,5.976849155076413,71.1809512820507,0.20745248626491755,0.3047109586820856,0.9669006484370609,False,
bandpass_0p5_40,E112,10.294098807637111,141.8094805675811,0.1810900849170101,16.40932058006039,0.8366611417608206,False,
bandpass_0p5_40,E113,18.44917974404312,289.98031346526676,0.26540083387119073,4.766986823948993,1.1433465862629921,False,
bandpass_0p5_40,E114,16.104362792507622,248.81965535630047,0.30748739994143187,4.022233746388199,1.0353150697236495,False,
bandpass_0p5_40,E115,17.87647375177846,297.0099318060983,0.11629185310876464,1.189840753238717,1.0276307536933476,False,
bandpass_0p5_40,E116,13.86284972778444,227.4719270403607,0.1265194248653796,0.9866550332504377,1.0107737716889842,False,
bandpass_0p5_40,E117,10.813156227339034,148.1689819357838,0.1596846154426443,2.140698441168588,1.0646175235544906,False,
bandpass_0p5_40,E118,10.33139212970848,133.22338342383642,0.22080154634265492,10.696667618964083,0.9390752756713919,False,
bandpass_0p5_40,E119,23.602824453083418,356.1410878419281,0.15382541875134542,3.5624539867614184,0.8217111146625428,False,
bandpass_0p5_40,E120,14.492977227748396,157.76074735460037,0.2874349353237742,4.571829116633499,1.1709518061259756,False,
bandpass_0p5_40,E121,14.331180065833028,163.09367604273973,0.2890995222419437,3.9755995598927893,1.1969470464189385,False,
bandpass_0p5_40,E122,15.73310974482148,280.92707912659773,0.1746600289912508,3.697604596263733,1.0759377587582009,False,
bandpass_0p5_40,E123,21.196240845866864,199.36009123908923,0.12983946830024756,3.88545578081426,0.8450447778507972,False,
bandpass_0p5_40,E124,14.729118130362828,177.07969943991472,0.24570186066336258,7.287955513448947,0.994451215711526,False,
bandpass_0p5_40,E125,16.39088922619282,170.34389123423244,0.28376306722484046,3.18586207880993,1.2731433089510404,False,
bandpass_0p5_40,E126,25.75336887616402,343.98988588241036,0.2204855443926242,1.4033427493867079,1.1805348194676026,False,
bandpass_0p5_40,E127,21.597265885380992,257.8826824442348,0.01667962017928406,1.390651415482666,1.2904276900165323,False,
bandpass_0p5_40,E128,22.467853571261188,321.6220862525192,0.16738962919758935,2.6519110939491974,1.0387374972256318,False,
